ID_TRANSVERSAL,TRANSVERSAL,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,GPO_FUNCIONAL,DESC_GPO_FUNCIONAL,ID_FUNCION,DESC_FUNCION,ID_SUBFUNCION,DESC_SUBFUNCION,ID_REASIGNACION,DESC_REASIGNACION,ID_AI,DESC_AI,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_PARTIDA_ESPECIFICA,DESC_PARTIDA_ESPECIFICA,ID_TIPOGASTO,DESC_TIPOGASTO,ID_FF,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,MUNICIPIO,ID_CLAVE_CARTERA,ID_VERTIENTE,VERTIENTE,ID_PROGRAMA_PEC,PROGRAMA_PEC,ID_COMPONENTE_PEC,COMPONENTE_PEC,ID_SUBCOMPONENTE_PEC,SUBCOMPONENTE_PEC,ID_RAMA_PRODUCTIVA,RAMA_PRODUCTIVA,IMPORTE,IMPORTE _ENERO,IMPORTE _FEBRERO,IMPORTE _MARZO,IMPORTE_ABRIL,IMPORTE _MAYO,IMPORTE _JUNIO,IMPORTE _JULIO,IMPORTE _AGOSTO,IMPORTE _SEPTIEMBRE,IMPORTE _OCTUBRE,IMPORTE _NOVIEMBRE,IMPORTE _DICIEMBRE
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,14301,Aportaciones al Sistema de Ahorro para el Retiro,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,79300,0,13260,0,13260,0,13260,0,13260,0,13260,0,13000
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,14405,Cuotas para el seguro colectivo de retiro,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,13613,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1139
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,15403,Asignaciones adicionales al sueldo,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,1319615,112640,112640,112640,112640,112640,112640,112640,112640,112640,112640,112640,80575
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,32302,Arrendamiento de mobiliario,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,142,142,0,0,0,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,14302,Depósitos para el ahorro solidario,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,43925,0,1991,0,1991,0,1991,0,16261,0,19700,0,1991
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24501,Vidrio y productos de vidrio,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,109,6,0,0,103,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24901,Otros materiales y artículos de construcción y reparación,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,60,0,0,13,0,8,13,0,0,26,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,35801,"Servicios de lavandería, limpieza e higiene",1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,300345,0,0,0,60100,60100,60100,60100,59945,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31603,Servicios de Internet,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,23696,1982,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31802,Servicio telegráfico,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,142,142,0,0,0,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,35901,Servicios de jardinería y fumigación,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,2599,0,2599,0,0,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,23279,1950,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939,1939
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,34601,"Almacenaje, embalaje y envase",1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,2,2,0,0,0,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31902,Contratación de otros servicios,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,30869,2577,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,25901,Otros productos químicos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,12,0,0,0,0,12,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,37501,Viáticos nacionales para labores en campo y de supervisión,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,278775,23234,23231,23231,23231,23231,23231,23231,23231,23231,23231,23231,23231
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,35301,Mantenimiento y conservación de bienes informáticos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,30412,2538,2534,2534,2534,2534,2534,2534,2534,2534,2534,2534,2534
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,37901,Gastos para operativos y trabajos de campo en áreas rurales,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,152059,12678,12671,12671,12671,12671,12671,12671,12671,12671,12671,12671,12671
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,15401,Prestaciones establecidas por condiciones generales de trabajo o contratos colectivos de trabajo,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,20328,1000,3457,3457,12414,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24601,Material eléctrico y electrónico,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,3451,0,0,0,3451,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,15901,Otras prestaciones,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,214124,0,0,0,0,0,0,0,0,0,0,0,214124
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,25101,Productos químicos básicos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,50686,4233,4223,4223,4223,4223,4223,4223,4223,4223,4223,4223,4223
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,11301,Sueldos base,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,3581016,299498,299498,299498,299498,299498,299498,299498,299498,299498,299498,299498,286538
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24701,Artículos metálicos para la construcción,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,109,0,0,0,109,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,25201,"Plaguicidas, abonos y fertilizantes",1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,12,0,0,0,0,12,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31701,Servicios de conducción de señales analógicas y digitales,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,218,0,0,0,0,218,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,34701,Fletes y maniobras,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,2,2,0,0,0,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,32201,Arrendamiento de edificios y locales,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,1053920,87834,87826,87826,87826,87826,87826,87826,87826,87826,87826,87826,87826
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,497568,0,0,0,0,0,0,0,0,0,0,269548,228020
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,86745,4960,4960,4960,4960,4960,4960,4960,4960,4960,4960,4960,32185
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,35101,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,72017,6006,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001,6001
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,81098,6760,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,14101,Aportaciones al ISSSTE,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,546865,33050,33050,33050,70616,33050,33050,33050,70616,33050,33050,70616,70617
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,37504,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,9089,762,757,757,757,757,757,757,757,757,757,757,757
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,21101,Materiales y útiles de oficina,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,45176,3772,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,103962,0,0,0,0,0,0,53328,0,0,0,0,50634
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,15402,Compensación garantizada,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,7871268,660223,660223,660223,660223,660223,660223,660223,660223,660223,660223,660223,608815
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,21201,Materiales y útiles de impresión y reproducción,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,55,3,0,0,0,52,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,25301,Medicinas y productos farmacéuticos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,747,0,0,280,0,0,240,0,0,227,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,14105,Aportaciones al seguro de cesantía en edad avanzada y vejez,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,185855,0,21050,0,40902,0,21050,0,40902,0,40901,0,21050
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,27101,Vestuario y uniformes,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,109,0,0,0,109,0,0,0,0,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,24801,Materiales complementarios,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,283,0,84,0,0,69,0,0,130,0,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,32301,Arrendamiento de equipo y bienes informáticos,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,41112,0,0,0,13703,0,0,13703,0,13706,0,0,0
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31401,Servicio telefónico convencional,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,8743,735,728,728,728,728,728,728,728,728,728,728,728
2,Programa Especial Concurrente para el Desarrollo Rural Sustentable,31,Tribunales Agrarios,200,Tribunales Unitarios Agrarios,1,Gobierno,2,Justicia,1,Impartición de Justicia,0,Otros,3,Impartición de Justicia en materia agraria,E,Prestación de Servicios Públicos,1,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,31801,Servicio postal,1,Gasto corriente,1,16,Michoacán,NA,0,10,Administrativa,13,Gasto Administrativo,66,Tribunales Agrarios,0,No aplica,0,No aplica,88701,7400,7391,7391,7391,7391,7391,7391,7391,7391,7391,7391,7391
