CICLO,ID_RAMO,DESC_RAMO,ID_UR,DESC_UR,GPO_FUNCIONAL,DESC_GPO_FUNCIONAL,ID_FUNCION,DESC_FUNCION,ID_SUBFUNCION,DESC_SUBFUNCION,ID_AI,DESC_AI,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_CAPITULO,DESC_CAPITULO,ID_CONCEPTO,DESC_CONCEPTO,ID_PARTIDA_GENERICA,DESC_PARTIDA_GENERICA,ID_PARTIDA_ESPECIFICA,DESC_PARTIDA_ESPECIFICA,ID_TIPOGASTO,DESC_TIPOGASTO,ID_FF,DESC_FF,ID_ENTIDAD_FEDERATIVA,DESC_ENTIDAD_FEDERATIVA,ID_CLAVE_CARTERA,MONTO_PEF_2023
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,3000,Servicios generales,3700,Servicios de traslado y viáticos,375,Viáticos en el país,37501,Viáticos nacionales para labores en campo y de supervisión,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"14,422.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,3000,Servicios generales,3700,Servicios de traslado y viáticos,375,Viáticos en el país,37504,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"52,694.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,3000,Servicios generales,3700,Servicios de traslado y viáticos,379,Otros servicios de traslado y hospedaje,37901,Gastos para operativos y trabajos de campo en áreas rurales,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"7,151.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,3000,Servicios generales,3900,Otros servicios generales,392,Impuestos y derechos,39202,Otros impuestos y derechos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"38,255.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,3000,Servicios generales,3900,Otros servicios generales,398,Impuesto sobre nóminas y otros que se deriven de una relación laboral,39801,Impuesto sobre nóminas,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"820,046.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1100,Remuneraciones al personal de carácter permanente,113,Sueldos base al personal permanente,11301,Sueldos base,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"8,523,986.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1300,Remuneraciones adicionales y especiales,132,"Primas de vacaciones, dominical y gratificación de fin de año",13202,Aguinaldo o gratificación de fin de año,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"441,864.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1300,Remuneraciones adicionales y especiales,134,Compensaciones,13410,Compensación por actualización y formación académica,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"236,266.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1400,Seguridad social,141,Aportaciones de seguridad social,14101,Aportaciones al ISSSTE,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"886,926.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1500,Otras prestaciones sociales y económicas,154,Prestaciones contractuales,15402,Compensación garantizada,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"442,071.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,1000,Servicios personales,1500,Otras prestaciones sociales y económicas,159,Otras prestaciones sociales y económicas,15901,Otras prestaciones,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"4,979,018.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2100,"Materiales de administración, emisión de documentos y artículos oficiales",211,"Materiales, útiles y equipos menores de oficina",21101,Materiales y útiles de oficina,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"26,638.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2100,"Materiales de administración, emisión de documentos y artículos oficiales",214,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"12,837.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2100,"Materiales de administración, emisión de documentos y artículos oficiales",216,Material de limpieza,21601,Material de limpieza,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"6,380.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2200,Alimentos y utensilios,221,Productos alimenticios para personas,22104,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,155.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2200,Alimentos y utensilios,223,Utensilios para el servicio de alimentación,22301,Utensilios para el servicio de alimentación,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,894
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2400,Materiales y artículos de construcción y de reparación,246,Material eléctrico y electrónico,24601,Material eléctrico y electrónico,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"1,598.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2600,"Combustibles, lubricantes y aditivos",261,"Combustibles, lubricantes y aditivos",26102,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"31,079.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2600,"Combustibles, lubricantes y aditivos",261,"Combustibles, lubricantes y aditivos",26103,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios administrativos",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"14,940.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2700,"Vestuario, blancos, prendas de protección y artículos deportivos",271,Vestuario y uniformes,27101,Vestuario y uniformes,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"10,727.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2700,"Vestuario, blancos, prendas de protección y artículos deportivos",272,Prendas de seguridad y protección personal,27201,Prendas de protección personal,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,859.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,2000,Materiales y suministros,2900,"Herramientas, refacciones y accesorios menores",294,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,29401,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"1,533.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3100,Servicios básicos,311,Energía eléctrica,31101,Servicio de energía eléctrica,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"19,633.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3100,Servicios básicos,313,Agua,31301,Servicio de agua,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"10,696.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3100,Servicios básicos,314,Telefonía tradicional,31401,Servicio telefónico convencional,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"15,652.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3100,Servicios básicos,318,Servicios postales y telegráficos,31801,Servicio postal,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,634.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3300,"Servicios profesionales, científicos, técnicos y otros servicios",338,Servicios de vigilancia,33801,Servicios de vigilancia,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"55,199.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",351,Conservación y mantenimiento menor de inmuebles,35101,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"10,771.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",352,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",35201,Mantenimiento y conservación de mobiliario y equipo de administración,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,947.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",355,Reparación y mantenimiento de equipo de transporte,35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"39,858.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",358,Servicios de limpieza y manejo de desechos,35801,"Servicios de lavandería, limpieza e higiene",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"14,409.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",359,Servicios de jardinería y fumigación,35901,Servicios de jardinería y fumigación,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,956.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3700,Servicios de traslado y viáticos,372,Pasajes terrestres,37204,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"3,906.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3700,Servicios de traslado y viáticos,375,Viáticos en el país,37504,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"20,911.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,3000,Servicios generales,3900,Otros servicios generales,392,Impuestos y derechos,39202,Otros impuestos y derechos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"4,077.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",1000,Servicios personales,1300,Remuneraciones adicionales y especiales,131,Primas por años de servicios efectivos prestados,13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"39,056.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",1000,Servicios personales,1500,Otras prestaciones sociales y económicas,154,Prestaciones contractuales,15402,Compensación garantizada,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"4,003,611.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2100,"Materiales de administración, emisión de documentos y artículos oficiales",211,"Materiales, útiles y equipos menores de oficina",21101,Materiales y útiles de oficina,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"14,865.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2100,"Materiales de administración, emisión de documentos y artículos oficiales",214,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",21401,Materiales y útiles consumibles para el procesamiento en equipos y bienes informáticos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"59,296.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2200,Alimentos y utensilios,221,Productos alimenticios para personas,22104,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"19,944.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2500,"Productos químicos, farmacéuticos y de laboratorio",253,Medicinas y productos farmacéuticos,25301,Medicinas y productos farmacéuticos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"1,588.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2600,"Combustibles, lubricantes y aditivos",261,"Combustibles, lubricantes y aditivos",26102,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"326,670.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2600,"Combustibles, lubricantes y aditivos",261,"Combustibles, lubricantes y aditivos",26103,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios administrativos",1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"28,574.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2900,"Herramientas, refacciones y accesorios menores",294,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,29401,Refacciones y accesorios para equipo de cómputo y telecomunicaciones,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"2,600.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",2000,Materiales y suministros,2900,"Herramientas, refacciones y accesorios menores",296,Refacciones y accesorios menores de equipo de transporte,29601,Refacciones y accesorios menores de equipo de transporte,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"9,373.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3100,Servicios básicos,311,Energía eléctrica,31101,Servicio de energía eléctrica,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"57,881.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3100,Servicios básicos,313,Agua,31301,Servicio de agua,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"11,470.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3100,Servicios básicos,314,Telefonía tradicional,31401,Servicio telefónico convencional,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"4,663.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3100,Servicios básicos,318,Servicios postales y telegráficos,31801,Servicio postal,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"4,505.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3300,"Servicios profesionales, científicos, técnicos y otros servicios",336,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",33602,Otros servicios comerciales,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"25,295.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3300,"Servicios profesionales, científicos, técnicos y otros servicios",338,Servicios de vigilancia,33801,Servicios de vigilancia,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"155,970.00"
2023,9,"Infraestructura, Comunicaciones y Transportes",636,Centro SCT Michoacán,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,2,"Supervisión, inspección y verificación del transporte terrestre, marítimo y aéreo",3000,Servicios generales,3500,"Servicios de instalación, reparación, mantenimiento y conservación",351,Conservación y mantenimiento menor de inmuebles,35101,Mantenimiento y conservación de inmuebles para la prestación de servicios administrativos,1,Gasto corriente,1,Recursos fiscales,16,Michoacán,0,"53,094.00"
